Var1,Var2,Var3,value,min_species_for_fit,order,frac,data_type,tag
H._squamatum,H._syriacum,T._zygis,0.1120785856987531,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,H._syriacum,U._sp,0.3970658121392235,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,H._syriacum,L._subulatum,-0.796422218576574,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,H._syriacum,Other_species,0.03346209173654457,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,T._zygis,U._sp,-0.9254329830168562,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,T._zygis,L._subulatum,0.001473258944791167,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,T._zygis,Other_species,0.33379813171346756,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,U._sp,L._subulatum,0.9472439828867066,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,U._sp,Other_species,-0.44241759229797634,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,L._subulatum,Other_species,-0.6125728136471695,1,3,-1,restoration,2025-01-17 17:12:133
H._syriacum,T._zygis,U._sp,0.21050403767993728,1,3,-1,restoration,2025-01-17 17:12:133
H._syriacum,T._zygis,L._subulatum,-0.14457823306469073,1,3,-1,restoration,2025-01-17 17:12:133
H._syriacum,T._zygis,Other_species,-0.5922022504622197,1,3,-1,restoration,2025-01-17 17:12:133
H._syriacum,U._sp,L._subulatum,-1.0589574439555969,1,3,-1,restoration,2025-01-17 17:12:133
H._syriacum,U._sp,Other_species,-0.39964191068784555,1,3,-1,restoration,2025-01-17 17:12:133
H._syriacum,L._subulatum,Other_species,-0.679964232191648,1,3,-1,restoration,2025-01-17 17:12:133
T._zygis,U._sp,L._subulatum,0.4649539377584657,1,3,-1,restoration,2025-01-17 17:12:133
T._zygis,U._sp,Other_species,-0.8042400205540337,1,3,-1,restoration,2025-01-17 17:12:133
T._zygis,L._subulatum,Other_species,0.3676290989775197,1,3,-1,restoration,2025-01-17 17:12:133
U._sp,L._subulatum,Other_species,-2.0801267781497113,1,3,-1,restoration,2025-01-17 17:12:133
H._squamatum,H._syriacum,T._zygis,-0.4317201258855646,1,3,-1,natural,2025-01-17 17:12:133
H._squamatum,H._syriacum,U._sp,-0.6288247092308276,1,3,-1,natural,2025-01-17 17:12:133
H._squamatum,H._syriacum,L._subulatum,0.5867810335854866,1,3,-1,natural,2025-01-17 17:12:133
H._squamatum,H._syriacum,Other_species,0.8669221424515318,1,3,-1,natural,2025-01-17 17:12:133
H._squamatum,T._zygis,U._sp,-0.8313156694996474,1,3,-1,natural,2025-01-17 17:12:133
H._squamatum,T._zygis,L._subulatum,0.2863780172430668,1,3,-1,natural,2025-01-17 17:12:133
